song_name,artist,spotify_id,popularity
TRIPLE HELIX,KILLY,0DosTwoHVAziTd3GfQNIef,30
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,85
Thiago Silva,"Dave, AJ Tracey",3DKCTIiJ97bS9TGiqcABjo,67
Betrayed,Lil Xan,4vaxvNDaLSoD36iZX515ug,64
"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock, Kendrick Lamar, Future, James Blake",51rXHuKN8Loc4sUlKPODgH,68
"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)","DJ Snake, Sheck Wes, Offset, 21 Savage, Gucci Mane",5w8wL9IpVlOerzOzOvkjvG,47
Shea Butter Baby (with J. Cole),"Ari Lennox, J. Cole",1CVAENDG5VY05pEHh0ViXL,46
witchblades,"Lil Peep, Lil Tracy",1Z8gpnzgTFQKAwmV43iLBB,0
It Was A Good Day,Ice Cube,2qOm7ukLyHUXWyR4ZWLwxA,79
Taste (feat. Offset),"Tyga, Offset",2toVe5hfuIi97ytDPDbQFt,74
Mo Bamba,Sheck Wes,1xzBco0xcoJEDXktl7Jxrr,74
Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",7sO5G9EABYOXQKNPNiE9NR,78
Shoota (feat. Lil Uzi Vert),"Playboi Carti, Lil Uzi Vert",2BJSMvOGABRxokHKB0OI8i,75
Magnolia,Playboi Carti,1e1JKLEDKP7hEQzJfNAgPl,77
KOD,J. Cole,7yotKA30dwTKNEGomV9ZsI,60
No Role Modelz,J. Cole,62vpWI1CHwFy7tMIcSStl8,9
Under The Sun (with J. Cole & Lute feat. DaBaby),"Dreamville, J. Cole, Lute, DaBaby",6MF4tRr5lU8qok8IKaFOBE,69
Lean Wit Me,Juice WRLD,3oDkdAySo1VQQG0ptV7uwa,76
All Girls Are The Same,Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,81
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,82
In The Night,The Weeknd,25KybV9BOUlvcnv7nN3Pyo,72
Starboy,"The Weeknd, Daft Punk",7MXVkk9YMctZqd1Srtv4MB,89
To My Grave,NAV,0iIUmsrVL2sgGnX33oDsC7,38
Price On My Head (feat. The Weeknd),"NAV, The Weeknd",4hqOmrCCJKyiuwDexd8c2t,53
Can't Feel My Face,The Weeknd,22VdIZQfgXJea34mQxlt81,82
Killamonjaro,KILLY,537l7spEsGg6aWl6Y9eKAs,0
Middle,"DJ Snake, Bipolar Sunshine",0g5EKLgdKvNlln7TNqBByK,78
Nonstop,Drake,0TlLq3lA83rQOYtrqBqSct,76
Confessions of a Dangerous Mind,Logic,6yIGZp1AaFBoDczu3b4hVU,51
Congratulations,"Post Malone, Quavo",3a1lNhkSLSkpJE4MSHpDu9,80
Pure Water (with Migos),"Mustard, Migos",3j84U36KvLeXNDPv4t5pI8,72
Suge,DaBaby,2gwkD6igEhQbDQegRCcdoB,67
Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",5ry2OE6R2zPQFDO85XkgRb,74
Space Cadet (feat. Gunna),"Metro Boomin, Gunna",1fewSx2d5KIZ04wsooEBOz,76
"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)","Dreamville, JID, Bas, J. Cole, EARTHGANG, Young Nudy",36J0iaPDGbYGsHvYpaYs3k,62
"Down Like That - feat. Rick Ross, Lil Baby & S-X","KSI, S-X, Rick Ross, Lil Baby",4aszXcDuzeZiFmmTxwNv3F,35
Man Don't Care,"Jme, Giggs",04tGB3iBg3EFjmHt7XmOoO,63
Waiting For Love,Avicii,2P4OICZRVAQcYAV2JReRfj,81
Sun Is Shining,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",4b2tcjrG1qUkSdsqEFP2dB,69
Caroline,Aminé,5hTpBe8h35rJ67eAWHQsJx,69
Beerus,"KSI, Randolph",4lnOu9yHvXku5xTwxS7stc,40
Bounce Back,Big Sean,0SGkqnVQo9KPytSri1H6cF,65
Color Blind,"Diplo, Lil Xan",7thTA3hqO2MgOlzo0rPInX,55
Feels Like Summer,Childish Gambino,7p4vHnYXkxlzvfePJVpcTr,74
BUTTERFLY EFFECT,Travis Scott,2cYqizR4lgvp4Qu6IQ3qGN,81
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,82
Starship 92,iamjakehill,7w6eusB4RjNh9wzvzHlqvP,42
Die a King,iamjakehill,1s70cjkrdj9lpEeQQlmS9l,58
Kung Fu,Cordae,1eEYbTvRWPEozV0ttNO0NC,0
Everybody Dies In Their Nightmares,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,78
Walk,Comethazine,21kOVEG3bDCVphKhXL8XmQ,0
Myself,NAV,05nbZ1xxVNwUTcGwLbp7CN,66
The Race,Tay-K,3wGXyJGsCf1myH5MooQIqE,67
Legends,Juice WRLD,1Knctxx9vGZxpZfF66BIEa,66
infinity (888) - feat. Joey Bada$$,"XXXTENTACION, Joey Bada$$",7J2gyNghNTzl4EsLhXp01Q,68
Freedom Form Flowing,"Gift Of Gab, R.A. The Rugged Man, A-F-R-O",0AeXtgRernMx6BDInIxtm8,41
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,83
Lalala,"Y2K, bbno$",51Fjme0JiitpyXKuyQiCDo,71
MIDDLE CHILD,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,77
Waiting For Tomorrow (feat. Mike Shinoda),"Martin Garrix, Pierce Fulton, Mike Shinoda",27YP211Rr8RezhiFVDLFI8,40
white wine,"Lil Peep, Lil Tracy",3Q241k92c1I5sqKbdw6Ujb,0
Star Shopping,Lil Peep,30bqVoKjX479ab90a8Pafp,3
Benz Truck (гелик),Lil Peep,3kBD2xHIqKWXjLAGidDTSz,1
beamer boy,"Lil Peep, Nedarb",7hf89cT5FEmLV5E9fjrjG7,1
Save That Shit,Lil Peep,0S0vWvyZ6Rc79TXkWxT9QA,2
Circles,Post Malone,4VginDwYTP2eaHJzO0QMjG,3
Go Flex,Post Malone,5yuShbu70mtHXY0yLzCQLQ,73
Antidote,Travis Scott,1wHZx0LgzFHyeIZkUydNXq,71
Plug Walk,Rich The Kid,1ZAyjvIk9YiD76yYy0TEG6,66
Shotta Flow (feat. Blueface) [Remix],"NLE Choppa, Blueface",67XyC1GdSkKb9sbRRkUDXS,1
YSIV,Logic,3irKogkH8P1B1nONmEcHgY,46
Flexicution,Logic,0CgmIFWtFN6uPnXzJ4cfYZ,28
Gyalchester,Drake,6UjfByV1lDLW0SOVQA4NAi,67
Energy,Drake,79XrkTOfV1AqySNjVlygpW,70
Unforgettable,"French Montana, Swae Lee",3B54sVLJ402zGa6Xm4YGNe,84
Some Way,"NAV, The Weeknd",7zxRMhXxJMQCeDDg0rKAVo,65
Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,81
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,78
Alright,"Logic, Big Sean",0lwkTJnLBVWvEnxtku7Msy,54
Blessings,"Big Sean, Drake",1bzM1cd6oqFozdr4wK6HdR,62
Look Alive (feat. Drake),"BlocBoy JB, Drake",4qKcDkK6siZ7Jp1Jb4m0aL,7
Know Yourself,Drake,5InOp6q2vvx0fShv3bzFLZ,67
Fake Love,Drake,343YBumqHu19cGoGARUTsd,70
Portland,"Drake, Quavo, Travis Scott",2bjwRfXMk4uRgOD9IBYl9h,68
Pop Style,Drake,0ki1F55nVqWrU7Zuq0sryB,35
EARFQUAKE,"Tyler, The Creator",5hVghJ4KaYES3BFUATCYn0,79
Swang,Rae Sremmurd,6mapJIPnQ23RTAevUoE0DL,72
Black Beatles,"Rae Sremmurd, Gucci Mane",6fujklziTHa8uoM5OQSfIo,76
Powerglide (feat. Juicy J) - From SR3MM,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",1BuZAIO8WZpavWVbbq3Lci,61
Redbone,Childish Gambino,0wXuerDYiBnERgIpbb3JBR,6
wokeuplikethis*,"Playboi Carti, Lil Uzi Vert",59J5nzL1KniFHnU120dQzt,71
Dark Knight Dummo (Feat. Travis Scott),"Trippie Redd, Travis Scott",3YeJXuRSNS5FYwOsDu44kD,1
Juicy,The Notorious B.I.G.,1wwAyc3QMp015am7Ak6eli,0
No Type,Rae Sremmurd,4scpF6J5uMBvoh6sFB7EL1,69
Nihil,Ghostemane,1nB6VmrPybx4xwkL80OqdA,58
goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,84
Goodbyes (Feat. Young Thug),"Post Malone, Young Thug",6vBdBCoOhKHiYDDOcorfNo,2
Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator, A$AP Rocky",21yRtB6B8EMounImAfHRCP,65
BUTTERFLY EFFECT,Travis Scott,6xcJyGpfZbuuiequtnlKt4,66
When I Grow Up,NF,0hWzB4dR1zwcokPvccww0k,52
Do You Believe In God?,$uicideboy$,0Xq0JbzlxLGNfdyR9gM5y2,0
Murder on My Mind,YNW Melly,7eBqSVxrzQZtK2mmgRG6lC,77
Rest in Pieces,"Josh A, iamjakehill",57b84jVYYBRxET9miVc5nZ,40
"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)","Logic, Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa",6VDz4m1vEGHDDqQojf1mpc,50
Take A Step Back,"Ski Mask The Slump God, XXXTENTACION",2gQYziDV5cSTRSqr6akzi5,66
5200,ScHoolboy Q,1e3GEwsaXtBNtPfooQimDn,42
BAD!,XXXTENTACION,4CH66Rxcjcj3VBHwmIBj4T,53
REEL IT IN,Aminé,5qHirGR7M9tdm6C17DlzSY,66
Ultimate,Denzel Curry,6R0GRYk2vs2XuBVemYK5YZ,61
RICKY,Denzel Curry,2QbGvQssb0VLLS4x5NOmyJ,58
Mama/Show Love (feat. YBN Cordae),"Logic, Cordae",43IfdE75ficQgsI8QGBvwb,0
Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",7ycWLEP1GsNjVvcjawXz3z,81
Shotta Flow,NLE Choppa,4dAMdQ6g4kGmnc1MDHsg77,0
No Heart,"21 Savage, Metro Boomin",4gmmRb6bZJffOOiww1JGTO,67
Don't Be Afraid To Be Different (feat. Will Smith),"Logic, Will Smith",3SoJfUu95PNVx1rmcXwGsL,0
Why We Thugs,Ice Cube,5ngSGTy4Tw8cIBCMeIgoc9,1
COMMANDO (feat. G-Eazy),"Logic, G-Eazy",2SDFznsHkeFXiPFwN0npVM,0
Rip X,iamjakehill,0RzAihLqsEg9Qcm4pfPbG2,0
Gang Related,Logic,1Kp6WFxRzc0sRBmGSgIYat,58
44 More,Logic,3e7Y6sfFlIdBMJhX7wpqVO,60
Isis,"Joyner Lucas, Logic",36TO60sxDduIsO3xH8IcUh,53
The Glorious Five,Logic,066QkK1heGoXBUPBbcOhEG,42
Can I Kick It,"Logic, Juto",5JDwLHI2YUkFSFSn4g5pGd,42
Endless Nightmare,"Josh A, iamjakehill",2CHuu85IjdomB4wPkDwoZp,49
Suicidal Thoughts,"Josh A, iamjakehill",56TOfxnRzSRbFRw8J6C4IT,58
Call Out My Name,The Weeknd,09mEdoA6zrmBPgTEN5qXmN,84
Heartbreaks,"Josh A, iamjakehill",14BKLVOsUwAbk1S1x8vmgt,29
